line_name,start_stop,end_stop,bounds,distance,station_name,station_coords,station_sequence
城乡公交306路(大圩广场--灵川汽车总站),大圩广场,灵川汽车总站,"110.300468,25.182474;110.426270,25.414254",35.06141,粑粑厂,"110.310501,25.359444",36
城乡公交306路(大圩广场--灵川汽车总站),大圩广场,灵川汽车总站,"110.300468,25.182474;110.426270,25.414254",35.06141,灵川大道,"110.312157,25.363972",37
城乡公交306路(大圩广场--灵川汽车总站),大圩广场,灵川汽车总站,"110.300468,25.182474;110.426270,25.414254",35.06141,高速路口,"110.315994,25.373009",38
城乡公交306路(大圩广场--灵川汽车总站),大圩广场,灵川汽车总站,"110.300468,25.182474;110.426270,25.414254",35.06141,禾家铺,"110.319946,25.383038",39
城乡公交306路(大圩广场--灵川汽车总站),大圩广场,灵川汽车总站,"110.300468,25.182474;110.426270,25.414254",35.06141,百花路口,"110.321159,25.389175",40
城乡公交306路(大圩广场--灵川汽车总站),大圩广场,灵川汽车总站,"110.300468,25.182474;110.426270,25.414254",35.06141,县质监局,"110.322144,25.392361",41
城乡公交306路(大圩广场--灵川汽车总站),大圩广场,灵川汽车总站,"110.300468,25.182474;110.426270,25.414254",35.06141,县交警大队,"110.32325,25.39596",42
城乡公交306路(大圩广场--灵川汽车总站),大圩广场,灵川汽车总站,"110.300468,25.182474;110.426270,25.414254",35.06141,二小路口,"110.323906,25.398037",43
城乡公交306路(大圩广场--灵川汽车总站),大圩广场,灵川汽车总站,"110.300468,25.182474;110.426270,25.414254",35.06141,潭下路口,"110.325203,25.401258",44
城乡公交306路(大圩广场--灵川汽车总站),大圩广场,灵川汽车总站,"110.300468,25.182474;110.426270,25.414254",35.06141,钢厂路口,"110.326286,25.403763",45
城乡公交306路(大圩广场--灵川汽车总站),大圩广场,灵川汽车总站,"110.300468,25.182474;110.426270,25.414254",35.06141,甘棠大桥,"110.326263,25.407961",46
城乡公交306路(大圩广场--灵川汽车总站),大圩广场,灵川汽车总站,"110.300468,25.182474;110.426270,25.414254",35.06141,县粮食局,"110.327797,25.411922",47
城乡公交306路(大圩广场--灵川汽车总站),大圩广场,灵川汽车总站,"110.300468,25.182474;110.426270,25.414254",35.06141,灵川汽车总站,"110.327354,25.409006",48
兴安701路(火车北站--乐满地主题乐园),火车北站,乐满地主题乐园,"110.664314,25.580521;110.684975,25.673151",14.37146,火车北站,"110.667145,25.673151",1
兴安701路(火车北站--乐满地主题乐园),火车北站,乐满地主题乐园,"110.664314,25.580521;110.684975,25.673151",14.37146,文家村路口,"110.665916,25.669189",2
兴安701路(火车北站--乐满地主题乐园),火车北站,乐满地主题乐园,"110.664314,25.580521;110.684975,25.673151",14.37146,西山村路口,"110.667931,25.665609",3
兴安701路(火车北站--乐满地主题乐园),火车北站,乐满地主题乐园,"110.664314,25.580521;110.684975,25.673151",14.37146,灵渠驾校,"110.668686,25.658867",4
兴安701路(火车北站--乐满地主题乐园),火车北站,乐满地主题乐园,"110.664314,25.580521;110.684975,25.673151",14.37146,进站路绕城线路口,"110.674149,25.646025",5
兴安701路(火车北站--乐满地主题乐园),火车北站,乐满地主题乐园,"110.664314,25.580521;110.684975,25.673151",14.37146,进站路口,"110.683037,25.642149",6
兴安701路(火车北站--乐满地主题乐园),火车北站,乐满地主题乐园,"110.664314,25.580521;110.684975,25.673151",14.37146,护城小学,"110.679695,25.637005",7
兴安701路(火车北站--乐满地主题乐园),火车北站,乐满地主题乐园,"110.664314,25.580521;110.684975,25.673151",14.37146,狮子岭,"110.676979,25.63336",8
兴安701路(火车北站--乐满地主题乐园),火车北站,乐满地主题乐园,"110.664314,25.580521;110.684975,25.673151",14.37146,大湾陡,"110.668945,25.619814",9
兴安701路(火车北站--乐满地主题乐园),火车北站,乐满地主题乐园,"110.664314,25.580521;110.684975,25.673151",14.37146,县二小,"110.668251,25.616905",10
兴安701路(火车北站--乐满地主题乐园),火车北站,乐满地主题乐园,"110.664314,25.580521;110.684975,25.673151",14.37146,兴桂湘江路口(汽车站北),"110.66893,25.614445",11
兴安701路(火车北站--乐满地主题乐园),火车北站,乐满地主题乐园,"110.664314,25.580521;110.684975,25.673151",14.37146,三将军铜像,"110.664459,25.609762",12
兴安701路(火车北站--乐满地主题乐园),火车北站,乐满地主题乐园,"110.664314,25.580521;110.684975,25.673151",14.37146,妇幼保健院,"110.668709,25.60638",13
兴安701路(火车北站--乐满地主题乐园),火车北站,乐满地主题乐园,"110.664314,25.580521;110.684975,25.673151",14.37146,兴安镇政府,"110.671799,25.599472",14
兴安701路(火车北站--乐满地主题乐园),火车北站,乐满地主题乐园,"110.664314,25.580521;110.684975,25.673151",14.37146,银杏广场,"110.674881,25.599327",15
兴安701路(火车北站--乐满地主题乐园),火车北站,乐满地主题乐园,"110.664314,25.580521;110.684975,25.673151",14.37146,县市场监督管理局,"110.678551,25.600487",16
兴安701路(火车北站--乐满地主题乐园),火车北站,乐满地主题乐园,"110.664314,25.580521;110.684975,25.673151",14.37146,灵渠公园,"110.683212,25.59914",17
兴安701路(火车北站--乐满地主题乐园),火车北站,乐满地主题乐园,"110.664314,25.580521;110.684975,25.673151",14.37146,灵湖大道,"110.682648,25.594849",18
兴安701路(火车北站--乐满地主题乐园),火车北站,乐满地主题乐园,"110.664314,25.580521;110.684975,25.673151",14.37146,县财政局,"110.676834,25.592651",19
兴安701路(火车北站--乐满地主题乐园),火车北站,乐满地主题乐园,"110.664314,25.580521;110.684975,25.673151",14.37146,乐满地二号门,"110.677528,25.589844",20
兴安701路(火车北站--乐满地主题乐园),火车北站,乐满地主题乐园,"110.664314,25.580521;110.684975,25.673151",14.37146,乐满地三号门,"110.68013,25.58638",21
兴安701路(火车北站--乐满地主题乐园),火车北站,乐满地主题乐园,"110.664314,25.580521;110.684975,25.673151",14.37146,乐满地主题乐园,"110.678978,25.580521",22
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,火车北站,"110.667145,25.673151",1
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,文家村路口,"110.665916,25.669189",2
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,西山村路口,"110.667931,25.665609",3
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,灵渠驾校,"110.668686,25.658867",4
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,老屋场,"110.669792,25.647396",5
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,台子岭路口,"110.661674,25.647356",6
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,绕城南源路口,"110.65873,25.646244",7
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,大园村路口,"110.648506,25.6401",8
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,梅村洞路口,"110.646553,25.636089",9
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,园区管委会路口,"110.643806,25.626402",10
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,桂兴村,"110.641731,25.621302",11
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,绕城迎宾路口,"110.638069,25.613256",12
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,老桂兴村路口,"110.640488,25.611858",13
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,霞云桥,"110.648994,25.609385",14
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,季家屋场路口,"110.658195,25.609777",15
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,兴桂新民路口(汽车站南),"110.666649,25.610979",16
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,县政府,"110.671875,25.611454",17
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,灵渠市场,"110.673241,25.608957",18
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,秦皇教育路口,"110.673668,25.607868",19
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,秦皇双灵路口,"110.676544,25.600525",20
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,银杏广场,"110.675331,25.599558",21
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,体育馆,"110.67247,25.597887",22
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,县法院,"110.673805,25.595301",23
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,县公安局,"110.675034,25.59293",24
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,县财政局,"110.6763,25.5924",25
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,灵湖大道,"110.681236,25.594257",26
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,灵渠公园,"110.683319,25.599184",27
兴安703路(湘漓镇政府--兴安镇政府),湘漓镇政府,兴安镇政府,"110.652435,25.595852;110.686317,25.616388",11.49633,湘漓镇政府,"110.682167,25.611889",1
兴安703路(湘漓镇政府--兴安镇政府),湘漓镇政府,兴安镇政府,"110.652435,25.595852;110.686317,25.616388",11.49633,湘江路尾,"110.681892,25.614248",2
兴安703路(湘漓镇政府--兴安镇政府),湘漓镇政府,兴安镇政府,"110.652435,25.595852;110.686317,25.616388",11.49633,湘江大桥,"110.676445,25.614285",3
兴安703路(湘漓镇政府--兴安镇政府),湘漓镇政府,兴安镇政府,"110.652435,25.595852;110.686317,25.616388",11.49633,兴北大道,"110.675209,25.615105",4
兴安703路(湘漓镇政府--兴安镇政府),湘漓镇政府,兴安镇政府,"110.652435,25.595852;110.686317,25.616388",11.49633,滨江公园,"110.672325,25.615875",5
兴安703路(湘漓镇政府--兴安镇政府),湘漓镇政府,兴安镇政府,"110.652435,25.595852;110.686317,25.616388",11.49633,兴桂湘江路口(汽车站北),"110.66909,25.613424",6
兴安703路(湘漓镇政府--兴安镇政府),湘漓镇政府,兴安镇政府,"110.652435,25.595852;110.686317,25.616388",11.49633,县政府,"110.672066,25.61142",7
兴安703路(湘漓镇政府--兴安镇政府),湘漓镇政府,兴安镇政府,"110.652435,25.595852;110.686317,25.616388",11.49633,灵渠市场,"110.673241,25.608957",8
兴安703路(湘漓镇政府--兴安镇政府),湘漓镇政府,兴安镇政府,"110.652435,25.595852;110.686317,25.616388",11.49633,秦皇教育路口,"110.673668,25.607868",9
兴安703路(湘漓镇政府--兴安镇政府),湘漓镇政府,兴安镇政府,"110.652435,25.595852;110.686317,25.616388",11.49633,秦皇双灵路口,"110.676544,25.600525",10
兴安703路(湘漓镇政府--兴安镇政府),湘漓镇政府,兴安镇政府,"110.652435,25.595852;110.686317,25.616388",11.49633,银杏广场,"110.675331,25.599558",11
兴安703路(湘漓镇政府--兴安镇政府),湘漓镇政府,兴安镇政府,"110.652435,25.595852;110.686317,25.616388",11.49633,县二中,"110.668007,25.597178",12
兴安703路(湘漓镇政府--兴安镇政府),湘漓镇政府,兴安镇政府,"110.652435,25.595852;110.686317,25.616388",11.49633,河滨灵渠大道路口(招呼站),"110.659439,25.597733",13
兴安703路(湘漓镇政府--兴安镇政府),湘漓镇政府,兴安镇政府,"110.652435,25.595852;110.686317,25.616388",11.49633,河滨双拥路口(招呼站),"110.65947,25.603542",14
兴安703路(湘漓镇政府--兴安镇政府),湘漓镇政府,兴安镇政府,"110.652435,25.595852;110.686317,25.616388",11.49633,县三小,"110.652443,25.603001",15
兴安703路(湘漓镇政府--兴安镇政府),湘漓镇政府,兴安镇政府,"110.652435,25.595852;110.686317,25.616388",11.49633,突破湘江纪念公园,"110.654381,25.605417",16
兴安703路(湘漓镇政府--兴安镇政府),湘漓镇政府,兴安镇政府,"110.652435,25.595852;110.686317,25.616388",11.49633,消防大队,"110.66201,25.607018",17
兴安703路(湘漓镇政府--兴安镇政府),湘漓镇政府,兴安镇政府,"110.652435,25.595852;110.686317,25.616388",11.49633,妇幼保健院,"110.668732,25.606358",18
兴安703路(湘漓镇政府--兴安镇政府),湘漓镇政府,兴安镇政府,"110.652435,25.595852;110.686317,25.616388",11.49633,兴安镇政府,"110.671799,25.599466",19
兴安706路内环(湘源车站--湘源车站),湘源车站,湘源车站,"110.665421,25.595707;110.677887,25.618107",6.68445,湘源车站,"110.672638,25.60004",1
兴安706路内环(湘源车站--湘源车站),湘源车站,湘源车站,"110.665421,25.595707;110.677887,25.618107",6.68445,妇幼保健院,"110.669319,25.605612",2
兴安706路内环(湘源车站--湘源车站),湘源车站,湘源车站,"110.665421,25.595707;110.677887,25.618107",6.68445,青龙四街,"110.667351,25.607609",3
兴安706路内环(湘源车站--湘源车站),湘源车站,湘源车站,"110.665421,25.595707;110.677887,25.618107",6.68445,县二小,"110.668266,25.616697",4
兴安706路内环(湘源车站--湘源车站),湘源车站,湘源车站,"110.665421,25.595707;110.677887,25.618107",6.68445,县政府,"110.672028,25.611431",5
兴安706路内环(湘源车站--湘源车站),湘源车站,湘源车站,"110.665421,25.595707;110.677887,25.618107",6.68445,灵渠市场,"110.673241,25.608957",6
兴安706路内环(湘源车站--湘源车站),湘源车站,湘源车站,"110.665421,25.595707;110.677887,25.618107",6.68445,秦皇教育路口,"110.673668,25.607868",7
兴安706路内环(湘源车站--湘源车站),湘源车站,湘源车站,"110.665421,25.595707;110.677887,25.618107",6.68445,县政务中心,"110.676888,25.596785",8
兴安706路内环(湘源车站--湘源车站),湘源车站,湘源车站,"110.665421,25.595707;110.677887,25.618107",6.68445,体育馆,"110.672783,25.597435",9
兴安706路内环(湘源车站--湘源车站),湘源车站,湘源车站,"110.665421,25.595707;110.677887,25.618107",6.68445,四贤路,"110.674423,25.599548",10
兴安706路内环(湘源车站--湘源车站),湘源车站,湘源车站,"110.665421,25.595707;110.677887,25.618107",6.68445,湘源车站,"110.672676,25.600054",11
兴安711路(严关镇--石坑),严关镇,石坑,"110.577682,25.559311;110.685051,25.623465",17.57277,严关镇,"110.577682,25.622627",1
兴安711路(严关镇--石坑),严关镇,石坑,"110.577682,25.559311;110.685051,25.623465",17.57277,马头山水上乐园路口,"110.589592,25.620743",2
兴安711路(严关镇--石坑),严关镇,石坑,"110.577682,25.559311;110.685051,25.623465",17.57277,古严关,"110.604675,25.618811",3
兴安711路(严关镇--石坑),严关镇,石坑,"110.577682,25.559311;110.685051,25.623465",17.57277,冰川世纪,"110.612381,25.616905",4
兴安711路(严关镇--石坑),严关镇,石坑,"110.577682,25.559311;110.685051,25.623465",17.57277,县车管所,"110.631432,25.613607",5
兴安711路(严关镇--石坑),严关镇,石坑,"110.577682,25.559311;110.685051,25.623465",17.57277,老桂兴村路口,"110.640503,25.611853",6
兴安711路(严关镇--石坑),严关镇,石坑,"110.577682,25.559311;110.685051,25.623465",17.57277,霞云桥,"110.648994,25.609385",7
兴安711路(严关镇--石坑),严关镇,石坑,"110.577682,25.559311;110.685051,25.623465",17.57277,季家屋场路口,"110.658195,25.609777",8
兴安711路(严关镇--石坑),严关镇,石坑,"110.577682,25.559311;110.685051,25.623465",17.57277,三将军铜像,"110.664459,25.609762",9
兴安711路(严关镇--石坑),严关镇,石坑,"110.577682,25.559311;110.685051,25.623465",17.57277,妇幼保健院,"110.668732,25.606358",10
兴安711路(严关镇--石坑),严关镇,石坑,"110.577682,25.559311;110.685051,25.623465",17.57277,兴安镇政府,"110.671799,25.599466",11
兴安711路(严关镇--石坑),严关镇,石坑,"110.577682,25.559311;110.685051,25.623465",17.57277,体育馆,"110.67247,25.597887",12
兴安711路(严关镇--石坑),严关镇,石坑,"110.577682,25.559311;110.685051,25.623465",17.57277,县法院,"110.673805,25.595301",13
兴安711路(严关镇--石坑),严关镇,石坑,"110.577682,25.559311;110.685051,25.623465",17.57277,县公安局,"110.675034,25.59293",14
兴安711路(严关镇--石坑),严关镇,石坑,"110.577682,25.559311;110.685051,25.623465",17.57277,县财政局,"110.675529,25.591995",15
兴安711路(严关镇--石坑),严关镇,石坑,"110.577682,25.559311;110.685051,25.623465",17.57277,乐满地二号门,"110.677528,25.589849",16
兴安711路(严关镇--石坑),严关镇,石坑,"110.577682,25.559311;110.685051,25.623465",17.57277,乐满地三号门,"110.68013,25.58638",17
兴安711路(严关镇--石坑),严关镇,石坑,"110.577682,25.559311;110.685051,25.623465",17.57277,乐满地主题乐园,"110.678978,25.580521",18
兴安711路(严关镇--石坑),严关镇,石坑,"110.577682,25.559311;110.685051,25.623465",17.57277,石坑,"110.667206,25.561939",19
兴安712路(南源村委--湘源车场),南源村委,湘源车场,"110.651848,25.590794;110.690140,25.663876",14.90169,南源村委,"110.656364,25.663876",1
兴安712路(南源村委--湘源车场),南源村委,湘源车场,"110.651848,25.590794;110.690140,25.663876",14.90169,高速立交,"110.656342,25.652153",2
兴安712路(南源村委--湘源车场),南源村委,湘源车场,"110.651848,25.590794;110.690140,25.663876",14.90169,海螺绕城路口,"110.658646,25.646631",3
兴安712路(南源村委--湘源车场),南源村委,湘源车场,"110.651848,25.590794;110.690140,25.663876",14.90169,海螺水泥厂,"110.662216,25.628853",4
兴安712路(南源村委--湘源车场),南源村委,湘源车场,"110.651848,25.590794;110.690140,25.663876",14.90169,兴安镇初级中学,"110.664207,25.624796",5
兴安712路(南源村委--湘源车场),南源村委,湘源车场,"110.651848,25.590794;110.690140,25.663876",14.90169,西环路铁路立交,"110.666214,25.618658",6
兴安712路(南源村委--湘源车场),南源村委,湘源车场,"110.651848,25.590794;110.690140,25.663876",14.90169,县二小,"110.668274,25.616697",7
兴安712路(南源村委--湘源车场),南源村委,湘源车场,"110.651848,25.590794;110.690140,25.663876",14.90169,兴桂湘江路口(汽车站北),"110.66909,25.613424",8
兴安712路(南源村委--湘源车场),南源村委,湘源车场,"110.651848,25.590794;110.690140,25.663876",14.90169,兴桂新民路口(汽车站南),"110.666542,25.611015",9
兴安712路(南源村委--湘源车场),南源村委,湘源车场,"110.651848,25.590794;110.690140,25.663876",14.90169,三将军铜像,"110.664459,25.609762",10
兴安712路(南源村委--湘源车场),南源村委,湘源车场,"110.651848,25.590794;110.690140,25.663876",14.90169,新华幸福路口,"110.670723,25.606421",11
兴安712路(南源村委--湘源车场),南源村委,湘源车场,"110.651848,25.590794;110.690140,25.663876",14.90169,花荷路口,"110.671333,25.602709",12
兴安712路(南源村委--湘源车场),南源村委,湘源车场,"110.651848,25.590794;110.690140,25.663876",14.90169,四贤路,"110.673683,25.601412",13
兴安712路(南源村委--湘源车场),南源村委,湘源车场,"110.651848,25.590794;110.690140,25.663876",14.90169,银杏广场,"110.674881,25.599327",14
兴安712路(南源村委--湘源车场),南源村委,湘源车场,"110.651848,25.590794;110.690140,25.663876",14.90169,县市场监督管理局,"110.678551,25.600483",15
兴安712路(南源村委--湘源车场),南源村委,湘源车场,"110.651848,25.590794;110.690140,25.663876",14.90169,城台路双灵路口,"110.679733,25.597727",16
兴安712路(南源村委--湘源车场),南源村委,湘源车场,"110.651848,25.590794;110.690140,25.663876",14.90169,城台灵湖路口,"110.679359,25.594566",17
兴安712路(南源村委--湘源车场),南源村委,湘源车场,"110.651848,25.590794;110.690140,25.663876",14.90169,灵湖大道,"110.681236,25.594257",18
兴安712路(南源村委--湘源车场),南源村委,湘源车场,"110.651848,25.590794;110.690140,25.663876",14.90169,天然气站,"110.686676,25.594389",19
兴安712路(南源村委--湘源车场),南源村委,湘源车场,"110.651848,25.590794;110.690140,25.663876",14.90169,蒋家山,"110.69014,25.590794",20
兴安712路(南源村委--湘源车场),南源村委,湘源车场,"110.651848,25.590794;110.690140,25.663876",14.90169,县财政局,"110.676834,25.592651",21
兴安712路(南源村委--湘源车场),南源村委,湘源车场,"110.651848,25.590794;110.690140,25.663876",14.90169,县公安局,"110.674881,25.593351",22
兴安712路(南源村委--湘源车场),南源村委,湘源车场,"110.651848,25.590794;110.690140,25.663876",14.90169,体育馆,"110.672783,25.597431",23
兴安712路(南源村委--湘源车场),南源村委,湘源车场,"110.651848,25.590794;110.690140,25.663876",14.90169,湘源车场,"110.673111,25.600201",24
兴安713路(三零九--湘源车场),三零九,湘源车场,"110.664314,25.599007;110.693268,25.649973",9.89256,三零九,"110.693214,25.64823",1
兴安713路(三零九--湘源车场),三零九,湘源车场,"110.664314,25.599007;110.693268,25.649973",9.89256,养护院,"110.689743,25.649639",2
兴安713路(三零九--湘源车场),三零九,湘源车场,"110.664314,25.599007;110.693268,25.649973",9.89256,田芯路,"110.686012,25.646799",3
兴安713路(三零九--湘源车场),三零九,湘源车场,"110.664314,25.599007;110.693268,25.649973",9.89256,进站路口,"110.683037,25.642145",4
兴安713路(三零九--湘源车场),三零九,湘源车场,"110.664314,25.599007;110.693268,25.649973",9.89256,护城小学,"110.679695,25.636999",5
兴安713路(三零九--湘源车场),三零九,湘源车场,"110.664314,25.599007;110.693268,25.649973",9.89256,狮子岭(招呼站),"110.676842,25.633173",6
兴安713路(三零九--湘源车场),三零九,湘源车场,"110.664314,25.599007;110.693268,25.649973",9.89256,五里排(招呼站),"110.675011,25.630756",7
兴安713路(三零九--湘源车场),三零九,湘源车场,"110.664314,25.599007;110.693268,25.649973",9.89256,县交通运输局,"110.670219,25.623325",8
兴安713路(三零九--湘源车场),三零九,湘源车场,"110.664314,25.599007;110.693268,25.649973",9.89256,大湾陡,"110.668968,25.619858",9
兴安713路(三零九--湘源车场),三零九,湘源车场,"110.664314,25.599007;110.693268,25.649973",9.89256,县二小,"110.668274,25.616697",10
兴安713路(三零九--湘源车场),三零九,湘源车场,"110.664314,25.599007;110.693268,25.649973",9.89256,兴桂湘江路口(汽车站北),"110.66909,25.613424",11
兴安713路(三零九--湘源车场),三零九,湘源车场,"110.664314,25.599007;110.693268,25.649973",9.89256,兴桂新民路口(汽车站南),"110.666542,25.611015",12
兴安713路(三零九--湘源车场),三零九,湘源车场,"110.664314,25.599007;110.693268,25.649973",9.89256,三将军铜像,"110.664459,25.609762",13
兴安713路(三零九--湘源车场),三零九,湘源车场,"110.664314,25.599007;110.693268,25.649973",9.89256,妇幼保健院,"110.668732,25.606358",14
兴安713路(三零九--湘源车场),三零九,湘源车场,"110.664314,25.599007;110.693268,25.649973",9.89256,花荷路口,"110.671371,25.602627",15
兴安713路(三零九--湘源车场),三零九,湘源车场,"110.664314,25.599007;110.693268,25.649973",9.89256,新华幸福路口,"110.670868,25.605425",16
兴安713路(三零九--湘源车场),三零九,湘源车场,"110.664314,25.599007;110.693268,25.649973",9.89256,县人民医院,"110.671783,25.606922",17
兴安713路(三零九--湘源车场),三零九,湘源车场,"110.664314,25.599007;110.693268,25.649973",9.89256,老法院,"110.672432,25.60829",18
兴安713路(三零九--湘源车场),三零九,湘源车场,"110.664314,25.599007;110.693268,25.649973",9.89256,县中医院,"110.6744,25.609262",19
兴安713路(三零九--湘源车场),三零九,湘源车场,"110.664314,25.599007;110.693268,25.649973",9.89256,四贤路,"110.674294,25.599892",20
兴安713路(三零九--湘源车场),三零九,湘源车场,"110.664314,25.599007;110.693268,25.649973",9.89256,银杏广场(招呼站),"110.6744,25.599266",21
兴安713路(三零九--湘源车场),三零九,湘源车场,"110.664314,25.599007;110.693268,25.649973",9.89256,湘源车场,"110.673111,25.600201",22
阳朔801路(骥马停车场--阳朔凤鸣旅游集散中心),骥马停车场,阳朔凤鸣旅游集散中心,"110.465637,24.755747;110.497253,24.778507",6.14701,骥马停车场,"110.465637,24.768625",1
阳朔801路(骥马停车场--阳朔凤鸣旅游集散中心),骥马停车场,阳朔凤鸣旅游集散中心,"110.465637,24.755747;110.497253,24.778507",6.14701,千古情景区,"110.470238,24.769987",2
阳朔801路(骥马停车场--阳朔凤鸣旅游集散中心),骥马停车场,阳朔凤鸣旅游集散中心,"110.465637,24.755747;110.497253,24.778507",6.14701,加油站,"110.483032,24.774796",3
阳朔801路(骥马停车场--阳朔凤鸣旅游集散中心),骥马停车场,阳朔凤鸣旅游集散中心,"110.465637,24.755747;110.497253,24.778507",6.14701,县妇幼保健院,"110.485123,24.774118",4
阳朔801路(骥马停车场--阳朔凤鸣旅游集散中心),骥马停车场,阳朔凤鸣旅游集散中心,"110.465637,24.755747;110.497253,24.778507",6.14701,中心广场,"110.488472,24.774145",5
阳朔801路(骥马停车场--阳朔凤鸣旅游集散中心),骥马停车场,阳朔凤鸣旅游集散中心,"110.465637,24.755747;110.497253,24.778507",6.14701,西街,"110.493126,24.773352",6
阳朔801路(骥马停车场--阳朔凤鸣旅游集散中心),骥马停车场,阳朔凤鸣旅游集散中心,"110.465637,24.755747;110.497253,24.778507",6.14701,抗战路北(丁厄),"110.49707,24.771189",7
阳朔801路(骥马停车场--阳朔凤鸣旅游集散中心),骥马停车场,阳朔凤鸣旅游集散中心,"110.465637,24.755747;110.497253,24.778507",6.14701,进仕路口,"110.496109,24.768915",8
阳朔801路(骥马停车场--阳朔凤鸣旅游集散中心),骥马停车场,阳朔凤鸣旅游集散中心,"110.465637,24.755747;110.497253,24.778507",6.14701,凤鸣农贸市场,"110.494667,24.765951",9
阳朔801路(骥马停车场--阳朔凤鸣旅游集散中心),骥马停车场,阳朔凤鸣旅游集散中心,"110.465637,24.755747;110.497253,24.778507",6.14701,阳朔镇第一幼儿园,"110.492096,24.760134",10
阳朔801路(骥马停车场--阳朔凤鸣旅游集散中心),骥马停车场,阳朔凤鸣旅游集散中心,"110.465637,24.755747;110.497253,24.778507",6.14701,阳朔凤鸣旅游集散中心,"110.490318,24.755747",11
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,火车北站,"110.667145,25.673151",1
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,文家村路口,"110.665916,25.669189",2
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,西山村路口,"110.667931,25.665609",3
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,灵渠驾校,"110.668686,25.658867",4
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,老屋场,"110.669792,25.647396",5
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,台子岭路口,"110.661674,25.647356",6
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,绕城南源路口,"110.65873,25.646244",7
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,大园村路口,"110.648506,25.6401",8
兴安702路(火车北站--灵渠公园),火车北站,灵渠公园,"110.637825,25.592113;110.685127,25.673151",16.71161,梅村洞路口,"110.646553,25.636089",9
